id,title,open_state,url,time_left_to_submission,themes,registrations_count,featured,organization_name,start_date,end_date
14555,ProSeed Hackathon,ended,https://proseed-hackathon-2022-uw.devpost.com/,Ended,"[{'id': 14, 'name': 'COVID-19'}, {'id': 17, 'name': 'Low/No Code'}]",27,False,ProSeed,"Feb 02, 2022","Feb 03, 2022"
13057,CSC x DSC: Project Program,ended,https://csc-dsc-project-program.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 22, 'name': 'Open Ended'}]",27,False,UW Computer Science Club,"Jul 11, 2021","Jul 17, 2021"
11352,AI Hacks,ended,https://ai-hacks.devpost.com/,Ended,"[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 16, 'name': 'Health'}]",27,False,,"Nov 30, 2020","Dec 06, 2020"
18644,AI HackTrack at LiU,ended,https://ai-hacktrack-at-liu.devpost.com/,Ended,"[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}]",26,False,Mathworks,"Sep 29, 2023",
18616,Enriched CS Summer Hacks (Bay Area In person),ended,https://enrichedcs-summerhacks.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 18, 'name': 'Design'}, {'id': 22, 'name': 'Open Ended'}]",26,False,Lynbrook High Schoolers,"Aug 08, 2023","Aug 11, 2023"
18523,AI Hack'23,ended,https://ai-hack-23.devpost.com/,Ended,"[{'id': 28, 'name': 'Databases'}, {'id': 3, 'name': 'Fintech'}, {'id': 6, 'name': 'Machine Learning/AI'}]",26,False,Amura Club Dept. Of AIML RNSIT,"Jul 07, 2023","Jul 08, 2023"
17518,LUMINO 2K23,ended,https://lumino2k23.devpost.com/,Ended,"[{'id': 1, 'name': 'Blockchain'}, {'id': 7, 'name': 'IoT'}, {'id': 6, 'name': 'Machine Learning/AI'}]",26,False,IEEE BIT,"Feb 19, 2023","Mar 10, 2023"
17358,Productathon Hardware,ended,https://productathon-hardware.devpost.com/,Ended,"[{'id': 7, 'name': 'IoT'}, {'id': 17, 'name': 'Low/No Code'}, {'id': 27, 'name': 'Robotic Process Automation'}]",26,False,"E Cell, IIT Roorkee","Jan 28, 2023","Feb 10, 2023"
16824,ACCI Hacks 1,ended,https://acci-hacks-1.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 11, 'name': 'Productivity'}]",26,False,Albert Campbell Computer Club,"Nov 27, 2022","Jan 17, 2023"
15254,GDI Accelerate Inclusive Design Challenge,ended,https://gdi-accelerate.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 18, 'name': 'Design'}, {'id': 26, 'name': 'Mobile'}]",26,False,Global Disability Innovation Hub,"May 06, 2022","Jun 20, 2022"
15112,KH Projects Showcase Spring 2022,ended,https://khpss2022.devpost.com/,Ended,"[{'id': 22, 'name': 'Open Ended'}]",26,False,Knight Hacks,"Mar 21, 2022","Apr 20, 2022"
14817,Prototypical,ended,https://prototypical-s22.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 18, 'name': 'Design'}, {'id': 17, 'name': 'Low/No Code'}]",26,False,HexLabs,"Apr 03, 2022",
14715,Quackathon 2022,ended,https://quackathon-2022.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 16, 'name': 'Health'}]",26,False,Germantown Friends School,"Mar 05, 2022",
14218,CornHacks 2022,ended,https://cornhacks-2022.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}]",26,False,CornHacks,"Jan 22, 2022","Jan 23, 2022"
12321,BAYCO Hackathon,ended,https://bayco-hackathon.devpost.com/,Ended,"[{'id': 14, 'name': 'COVID-19'}, {'id': 19, 'name': 'Education'}, {'id': 25, 'name': 'Web'}]",26,False,BAYCO,"Apr 16, 2021","Apr 17, 2021"
9992,EU EQUITY FUNDS INSTEAD OF DEBT,ended,https://eu-equity-funds-no-debt.devpost.com/,Ended,"[{'id': 11, 'name': 'Productivity'}, {'id': 13, 'name': 'Social Good'}]",7,False,,"Apr 25, 2020","Apr 27, 2020"
9154,TADHack-mini Phoenix,ended,https://tadhack-mini-phoenix.devpost.com/,Ended,"[{'id': 10, 'name': 'Communication'}, {'id': 8, 'name': 'Voice skills'}]",7,False,,"Feb 01, 2020","Feb 02, 2020"
8886,Hackathon Bojonegoro,ended,https://hackathonbojonegoro.devpost.com/,Ended,"[{'id': 2, 'name': 'DevOps'}, {'id': 9, 'name': 'Cybersecurity'}, {'id': 13, 'name': 'Social Good'}]",7,False,,"Nov 03, 2019","Nov 24, 2019"
8503,2. Provinzial Rheinland Hackathon: Future of Insurance,ended,https://2provinzialhackathon.devpost.com/,Ended,"[{'id': 4, 'name': 'Gaming'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 8, 'name': 'Voice skills'}]",7,False,,"Nov 08, 2019","Nov 10, 2019"
8879,Code the Change YYC Kickoff 2019,ended,https://code-the-change-yyc-19.devpost.com/,Ended,"[{'id': 13, 'name': 'Social Good'}]",7,False,,"Nov 09, 2019",
8575,DigiEduHack Barcelona,ended,https://digieduhackbarcelona.devpost.com/,Ended,"[{'id': 13, 'name': 'Social Good'}, {'id': 10, 'name': 'Communication'}, {'id': 11, 'name': 'Productivity'}]",7,False,,"Oct 03, 2019","Oct 04, 2019"
8382,Proof of Moin x19 - HH Blockchain Community Hackathon,ended,https://proofmoinhack.devpost.com/,Ended,"[{'id': 1, 'name': 'Blockchain'}, {'id': 9, 'name': 'Cybersecurity'}, {'id': 10, 'name': 'Communication'}]",7,False,,"Sep 06, 2019","Sep 08, 2019"
19413,WebWonders Hackfest,ended,https://webwonders-hackfest.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 17, 'name': 'Low/No Code'}]",25,False,Sree Vidyanikethan Engineering College,"Oct 17, 2023","Oct 18, 2023"
19335,Ideahack! x Junction 2023,ended,https://ideahack-x-junction-2023.devpost.com/,Ended,"[{'id': 5, 'name': 'AR/VR'}, {'id': 10, 'name': 'Communication'}, {'id': 28, 'name': 'Databases'}]",25,False,ideahack,"Oct 05, 2023","Oct 06, 2023"
17853,Hacktrix_1.0,ended,https://hacktrix1.devpost.com/,Ended,"[{'id': 1, 'name': 'Blockchain'}, {'id': 16, 'name': 'Health'}, {'id': 11, 'name': 'Productivity'}]",25,False,Sri Krishna College of Technology,"Mar 17, 2023","Mar 23, 2023"
16942,Global Hack Week December Day 6,ended,https://ghw-december-day-6.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",25,False,Major League Hacking,"Dec 09, 2022","Dec 10, 2022"
16557,Dementia - Our Common Challenge,ended,https://dementia-our-common-challenge.devpost.com/,Ended,"[{'id': 28, 'name': 'Databases'}, {'id': 16, 'name': 'Health'}, {'id': 13, 'name': 'Social Good'}]",25,False,Roche,"Oct 22, 2022","Oct 23, 2022"
16300,Global Hack Week September Day 7,ended,https://ghw-september-day-7.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 14, 'name': 'COVID-19'}, {'id': 13, 'name': 'Social Good'}]",25,False,Major League Hacking,"Sep 16, 2022","Sep 17, 2022"
15628,Accelathon 3.0,ended,https://accelathon3.devpost.com/,Ended,"[{'id': 1, 'name': 'Blockchain'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 22, 'name': 'Open Ended'}]",25,False,BCIC,"Jun 24, 2022","Jun 25, 2022"
15151,McGill AI Society Winter 2022 MAIS 202 Bootcamp,ended,https://mais202-winter2022.devpost.com/,Ended,"[{'id': 6, 'name': 'Machine Learning/AI'}]",25,False,McGill AI Society,"Mar 28, 2022","Apr 07, 2022"
14924,HopperHacks IV,ended,https://hopperhacks-iv.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",25,False,Saint Francis High School,"Mar 23, 2022","Mar 27, 2022"
14781,CTE Hackathons,ended,https://cte-hackathons.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 10, 'name': 'Communication'}, {'id': 19, 'name': 'Education'}]",25,False,,"Feb 10, 2022","Feb 25, 2022"
13547,CUNY Hackathon Fall 2021,ended,https://cuny-hackathon-fall-2021.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 13, 'name': 'Social Good'}, {'id': 25, 'name': 'Web'}]",25,False,Hunter College Developer Student Club,"Nov 12, 2021","Nov 14, 2021"
13140,California Artificial Intelligence Summit (GCL),ended,https://cali-ai-summit.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 16, 'name': 'Health'}, {'id': 6, 'name': 'Machine Learning/AI'}]",25,False,Girls Computing League,"Sep 26, 2021",
12664,Mercer Hacks,ended,https://mercerhacks.devpost.com/,Ended,"[{'id': 19, 'name': 'Education'}, {'id': 16, 'name': 'Health'}, {'id': 13, 'name': 'Social Good'}]",25,False,WWPEF-YC/CSR,"May 07, 2021","May 09, 2021"
12372,Build-A-Brand,ended,https://buildabrand.devpost.com/,Ended,"[{'id': 18, 'name': 'Design'}, {'id': 21, 'name': 'Enterprise'}, {'id': 13, 'name': 'Social Good'}]",25,False,F&B Emory,"Apr 21, 2021","Apr 24, 2021"
19470,Clarkathon 2023,ended,https://clarkathon-fall2023.devpost.com/,Ended,"[{'id': 2, 'name': 'DevOps'}, {'id': 19, 'name': 'Education'}, {'id': 12, 'name': 'Lifehacks'}]",24,False,"Technology, Innovation and Entrepreneurs","Oct 20, 2023","Oct 22, 2023"
18856,CISSA First Year Hackathon 2023,ended,https://first-year-hackathon-2023.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}]",24,False,CISSA,"Aug 18, 2023","Aug 20, 2023"
18748,Girl Who Code Hackathon,ended,https://girl-who-code-hackathon.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 28, 'name': 'Databases'}, {'id': 6, 'name': 'Machine Learning/AI'}]",24,False,Girls Who Code Hackathon,"Jul 23, 2023","Jul 31, 2023"
18153,Georgia Tech iOS Club Demo Day 2023,ended,https://gt-ios-demo-day-2023.devpost.com/,Ended,"[{'id': 26, 'name': 'Mobile'}]",24,False,Georgia Tech iOS Club,"Apr 17, 2023","Apr 20, 2023"
17278,"Ecohacks: Reduce, Reuse, Rehack",ended,https://ecohacks-reduce-reuse-rehack.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 12, 'name': 'Lifehacks'}]",24,False,university of virginia,"Apr 15, 2023",
17815,BNFOthon 2023,ended,https://bnfothon-2023.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 16, 'name': 'Health'}, {'id': 6, 'name': 'Machine Learning/AI'}]",24,False,BGSO and USB,"Mar 18, 2023","Mar 19, 2023"
16780,IH Entrepreneurship Project 2022,ended,https://ih-entrepreneurship-project.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}]",24,False,Kunal Ranjan,"Nov 14, 2022","Dec 09, 2022"
16927,Global Hack Week December Day 5,ended,https://ghw-december-day-5.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",24,False,Major League Hacking,"Dec 08, 2022","Dec 09, 2022"
16093,Veersa Hackathon,ended,https://veersa-manipal-hackathon.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 16, 'name': 'Health'}, {'id': 6, 'name': 'Machine Learning/AI'}]",24,False,Self,"Aug 17, 2022","Aug 23, 2022"
15489,2022 WHS GWC x Robotics Hackathon,ended,https://2022-hackathon.devpost.com/,Ended,"[{'id': 14, 'name': 'COVID-19'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",24,False,Washington High School,"May 22, 2022",
14601,National Innovators Summit | World Of Devs IND,ended,https://national-innovators-summit.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 18, 'name': 'Design'}, {'id': 19, 'name': 'Education'}]",24,False,World of Devs,"Jan 26, 2022","Jan 30, 2022"
13983,RealityFest Exhibition Hall,ended,https://realityfest-exhibition-hall.devpost.com/,Ended,"[{'id': 5, 'name': 'AR/VR'}]",24,False,MIT RealityHack Org,"Oct 18, 2021","Oct 24, 2021"
13950,AI & Music festival hackathon,ended,https://ai-music-festival-hackathon.devpost.com/,Ended,"[{'id': 19, 'name': 'Education'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 15, 'name': 'Music/Art'}]",24,False,upc,"Oct 23, 2021","Oct 24, 2021"
13328,ErrorByNight,ended,https://errorbynight.devpost.com/,Ended,"[{'id': 14, 'name': 'COVID-19'}, {'id': 19, 'name': 'Education'}, {'id': 25, 'name': 'Web'}]",24,False,St.Joseph's Institute of Technology,"Aug 27, 2021","Aug 29, 2021"
12231,GT Greek Week Student Hackathon,ended,https://gt-gw-hackathon.devpost.com/,Ended,"[{'id': 14, 'name': 'COVID-19'}, {'id': 11, 'name': 'Productivity'}, {'id': 13, 'name': 'Social Good'}]",24,False,Georgia Tech Greek Week,"Apr 10, 2021","Apr 11, 2021"
11491,2020ethcon,ended,https://2020ethcon.devpost.com/,Ended,"[{'id': 1, 'name': 'Blockchain'}]",24,False,,"Dec 15, 2020","Dec 18, 2020"
10788,Healtech Istanbul,ended,https://healtech.devpost.com/,Ended,"[{'id': 9, 'name': 'Cybersecurity'}, {'id': 14, 'name': 'COVID-19'}, {'id': 16, 'name': 'Health'}]",6,False,,"Aug 28, 2020","Aug 30, 2020"
10308,Safecations...2020,ended,https://safecations-2020.devpost.com/,Ended,"[{'id': 10, 'name': 'Communication'}, {'id': 11, 'name': 'Productivity'}, {'id': 14, 'name': 'COVID-19'}]",6,False,,"Jun 11, 2020","Jun 13, 2020"
9972,MediaPrime.eu,ended,https://mediaprime.devpost.com/,Ended,"[{'id': 9, 'name': 'Cybersecurity'}, {'id': 14, 'name': 'COVID-19'}]",6,False,,"Apr 23, 2020","Apr 26, 2020"
9575,Hackathon BDC Montréal 2020,ended,https://hackathon-bdc-montreal-2020.devpost.com/,Ended,"[{'id': 4, 'name': 'Gaming'}, {'id': 6, 'name': 'Machine Learning/AI'}]",6,False,,"Mar 14, 2020",
8752,HB DApps Hackathon 2019,ended,https://hb-dapps-hackathon-2019.devpost.com/,Ended,"[{'id': 1, 'name': 'Blockchain'}, {'id': 4, 'name': 'Gaming'}]",6,False,,"Nov 17, 2019","Nov 24, 2019"
9044,Ronald McNair Hacking to Space Hackathon,ended,https://ron-mcnair-hacking-to-space.devpost.com/,Ended,"[{'id': 13, 'name': 'Social Good'}]",6,False,,"Nov 23, 2019",
8686,SCCC Hackathon Fall 2019,ended,https://sccc-hackathon-2019.devpost.com/,Ended,"[{'id': 4, 'name': 'Gaming'}, {'id': 11, 'name': 'Productivity'}, {'id': 13, 'name': 'Social Good'}]",6,False,,"Oct 30, 2019","Nov 06, 2019"
8572,Game Oasis Hackathon San Francisco,ended,https://game-oasis-hackathon.devpost.com/,Ended,"[{'id': 1, 'name': 'Blockchain'}, {'id': 4, 'name': 'Gaming'}]",6,False,,"Oct 25, 2019","Oct 27, 2019"
8736,Hack 4 Safety,ended,https://hack-4-safety.devpost.com/,Ended,"[{'id': 13, 'name': 'Social Good'}]",6,False,,"Oct 25, 2019","Oct 26, 2019"
8078,Hudson Valley Tech Festival & Hackathon,ended,https://hvtechfest-hackathon.devpost.com/,Ended,"[{'id': 7, 'name': 'IoT'}, {'id': 9, 'name': 'Cybersecurity'}, {'id': 13, 'name': 'Social Good'}]",6,False,,"Oct 11, 2019","Oct 12, 2019"
7981,Gaming Hackathon ,ended,https://gaming-hackathon.devpost.com/,Ended,"[{'id': 4, 'name': 'Gaming'}]",6,False,,"Oct 04, 2019","Oct 06, 2019"
8548,TSEC Codestorm,ended,https://tsec-codestorm.devpost.com/,Ended,"[{'id': 1, 'name': 'Blockchain'}, {'id': 13, 'name': 'Social Good'}]",6,False,,"Sep 10, 2019","Sep 16, 2019"
8300,Hackathon @ Kaar Technologies,ended,https://hackathon-kaar-technologies.devpost.com/,Ended,"[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 11, 'name': 'Productivity'}, {'id': 10, 'name': 'Communication'}]",6,False,,"Jul 10, 2019","Jul 12, 2019"
18681,AccessHack 2023,ended,https://acceshack.devpost.com/,Ended,"[{'id': 16, 'name': 'Health'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",23,False,Northeastern Unversity,"Jul 14, 2023","Jul 23, 2023"
18195,Equali-Hack Summer 2023,ended,https://equali-hack-summer-2023.devpost.com/,Ended,"[{'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",23,False,EqualiHack,"Jun 20, 2023","Jul 04, 2023"
18344,Identity Wallets and Biometrics Hackathon: Reshaping Safe and Seamless Aviation,ended,https://id-wallet-biometrics-aviation.devpost.com/,Ended,"[{'id': 9, 'name': 'Cybersecurity'}, {'id': 26, 'name': 'Mobile'}, {'id': 25, 'name': 'Web'}]",23,False,Airport Techology Lab (ATL),"Jun 08, 2023","Jun 09, 2023"
17217,HACKENOSIA,ended,https://hackenosia.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 25, 'name': 'Web'}, {'id': 26, 'name': 'Mobile'}]",23,False,"DeVerse Club, VGI","Mar 25, 2023","Mar 26, 2023"
16833,MAIS Bootcamp Fall 2022,ended,https://mais-bootcamp-fall-2021.devpost.com/,Ended,"[{'id': 6, 'name': 'Machine Learning/AI'}]",23,False,McGill AI Society,"Nov 23, 2022","Dec 01, 2022"
16592,UNT NSBEHack 2022,ended,https://unt-nsbehack-2022.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 18, 'name': 'Design'}, {'id': 11, 'name': 'Productivity'}]",23,False,UNT NSBE,"Oct 21, 2022","Oct 22, 2022"
13659,Ideate,ended,https://inventeideate.devpost.com/,Ended,"[{'id': 16, 'name': 'Health'}, {'id': 7, 'name': 'IoT'}, {'id': 22, 'name': 'Open Ended'}]",23,False,SSNCE along with AEEE,"Sep 18, 2021","Oct 03, 2021"
12999,IDEATE 2021,ended,https://ideate-2-0.devpost.com/,Ended,"[{'id': 19, 'name': 'Education'}]",23,False,Innovation and Design Students' Club,"Jul 30, 2021","Jul 31, 2021"
11747,d.hacks,ended,https://d-hacks.devpost.com/,Ended,"[{'id': 13, 'name': 'Social Good'}, {'id': 14, 'name': 'COVID-19'}, {'id': 17, 'name': 'Low/No Code'}]",23,False,,"Feb 20, 2021","Feb 22, 2021"
11867,Coder's Toolkit Hackathon,ended,https://coders-toolkit-hackathon.devpost.com/,Ended,"[{'id': 2, 'name': 'DevOps'}, {'id': 7, 'name': 'IoT'}, {'id': 11, 'name': 'Productivity'}]",23,False,,"Feb 03, 2021","Feb 14, 2021"
11211,TigerHacks,ended,https://tiger-hacks.devpost.com/,Ended,"[{'id': 10, 'name': 'Communication'}, {'id': 13, 'name': 'Social Good'}, {'id': 14, 'name': 'COVID-19'}]",23,False,,"Nov 13, 2020","Nov 15, 2020"
18324,Hack Spartan 2023,ended,https://hack-spartan-2023.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 18, 'name': 'Design'}, {'id': 17, 'name': 'Low/No Code'}]",22,False,Sparta High School,"Jun 04, 2023",
18405,"""Hello 8th Wall"" Workshop (Amsterdam)",ended,https://hello-8th-wall-workshop-ams.devpost.com/,Ended,"[{'id': 5, 'name': 'AR/VR'}]",22,False,Niantic,"May 25, 2023","May 26, 2023"
18106,Code White | Spartan Hackers,ended,https://code-white-spartan-hackers.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 9, 'name': 'Cybersecurity'}, {'id': 6, 'name': 'Machine Learning/AI'}]",22,False,Spartan Hackers,"Apr 12, 2023","Apr 20, 2023"
16482,LEC Hacks 2.0,ended,https://lec-hackathon.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 26, 'name': 'Mobile'}, {'id': 25, 'name': 'Web'}]",22,False,Lynbrook Engineering Club,"Nov 19, 2022","Nov 20, 2022"
16434,Big Data Boss - Season 5,ended,https://big-data-boss-season-5.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 13, 'name': 'Social Good'}]",22,False,Featurepreneur,"Nov 04, 2022","Nov 06, 2022"
15527,GAPE Hacks: Empowering Education,ended,https://gape-hacks-may2022.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 13, 'name': 'Social Good'}]",22,False,GAPE,"Jun 24, 2022","Jun 26, 2022"
15386,Goma VR-Month Hackathon,ended,https://goma-vr-month-hackathon.devpost.com/,Ended,"[{'id': 5, 'name': 'AR/VR'}, {'id': 18, 'name': 'Design'}, {'id': 19, 'name': 'Education'}]",22,False,Insitute France ,"May 21, 2022","May 23, 2022"
15253,hack : : Overflow,ended,https://hack-overflow.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 13, 'name': 'Social Good'}]",22,False,"TechTrix, SWC RCCIIT","Apr 07, 2022","Apr 09, 2022"
15243,Sunflower Hackathon,ended,https://sfh.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 10, 'name': 'Communication'}, {'id': 18, 'name': 'Design'}]",22,False,Pace Women in Tech ,"Apr 08, 2022",
12869,Ocean Re-CREATION Challenge 2021,ended,https://ocean-re-creation.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}]",22,False,TransMarTech S-H GmbH,"Sep 13, 2021","Sep 17, 2021"
12948,Techcelerate: Hack++ 2021,ended,https://techcelerate-hack-2021.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 26, 'name': 'Mobile'}]",22,False,Techcelerate,"Jul 22, 2021","Jul 23, 2021"
12228,HackSmith 2021,ended,https://hacksmith2021.devpost.com/,Ended,"[{'id': 18, 'name': 'Design'}, {'id': 19, 'name': 'Education'}, {'id': 13, 'name': 'Social Good'}]",22,False,HackSmith,"Mar 26, 2021",
12234,Devspace 2021,ended,https://devspace-2021.devpost.com/,Ended,"[{'id': 9, 'name': 'Cybersecurity'}, {'id': 19, 'name': 'Education'}, {'id': 16, 'name': 'Health'}]",22,False,computer society of India,"Mar 19, 2021","Mar 20, 2021"
12123,D’EVOLUTHON,ended,https://devoluthon.devpost.com/,Ended,"[{'id': 14, 'name': 'COVID-19'}, {'id': 7, 'name': 'IoT'}]",22,False,Ecell-RGPV,"Feb 26, 2021","Mar 05, 2021"
9990,CORONATOR,ended,https://coronator.devpost.com/,Ended,"[{'id': 14, 'name': 'COVID-19'}]",5,False,,"Apr 26, 2020",
9674,iPitch Hackathon,ended,https://ipitch-hackathon.devpost.com/,Ended,"[{'id': 4, 'name': 'Gaming'}, {'id': 9, 'name': 'Cybersecurity'}, {'id': 12, 'name': 'Lifehacks'}]",5,False,,"Mar 13, 2020","Mar 21, 2020"
9261,SBMI Machine Learning Hackathon for Drug Repurposing,ended,https://sbmi-hackathon.devpost.com/,Ended,"[{'id': 6, 'name': 'Machine Learning/AI'}]",5,False,,"Feb 01, 2020","Feb 02, 2020"
9197,NSBEHack,ended,https://nsbehack.devpost.com/,Ended,"[{'id': 10, 'name': 'Communication'}, {'id': 13, 'name': 'Social Good'}]",5,False,,"Jan 18, 2020",
9185,GLN's code challenge #0,ended,https://gln-code-challenge-0.devpost.com/,Ended,"[{'id': 5, 'name': 'AR/VR'}, {'id': 11, 'name': 'Productivity'}]",5,False,,"Dec 21, 2019","Jan 04, 2020"
9058,Stefanini Innovation Hackathon,ended,https://stefaninihackathon.devpost.com/,Ended,"[{'id': 7, 'name': 'IoT'}]",5,False,,"Dec 06, 2019",
8646,Vienna Zoohackathon 2019,ended,https://vienna-zoohackathon-2019.devpost.com/,Ended,"[{'id': 13, 'name': 'Social Good'}]",5,False,,"Nov 16, 2019","Nov 17, 2019"
7091,Blockchain Dapp Hackathon,ended,https://dapp.devpost.com/,Ended,"[{'id': 1, 'name': 'Blockchain'}]",5,False,,"Oct 18, 2018","Oct 19, 2018"
18420,Westview Hacks,ended,https://westview-hacks.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 28, 'name': 'Databases'}, {'id': 25, 'name': 'Web'}]",20,False,Westview Webdev Club,"May 27, 2023",
17799,Climate Hacks 2023,ended,https://climate-hacks-2023.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}]",21,False,,"Apr 28, 2023","Apr 30, 2023"
17582,BUCS Hackathon 2023,ended,https://bucs-hackathon-2023.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}]",21,False,BUCS,"Mar 18, 2023",
17527,WashU NoCode Hackathon,ended,https://washu-nocode-hackathon.devpost.com/,Ended,"[{'id': 18, 'name': 'Design'}, {'id': 26, 'name': 'Mobile'}, {'id': 22, 'name': 'Open Ended'}]",21,False,Washington University in St. Louis,"Feb 24, 2023","Feb 26, 2023"
16876,Diamond Hacks,ended,https://enrichedcs-16876.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 22, 'name': 'Open Ended'}]",21,False,non profit,"Dec 03, 2022","Dec 10, 2022"
16756,Hackadtech - open hackathon by AdTech Holding,ended,https://hackadtech2.devpost.com/,Ended,"[{'id': 2, 'name': 'DevOps'}, {'id': 26, 'name': 'Mobile'}, {'id': 25, 'name': 'Web'}]",21,False,AdTech Holding,"Nov 26, 2022","Nov 27, 2022"
16491,TechTogether New York 2023,ended,https://techtogether-new-york-2023.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",21,False,TechTogether,"Nov 12, 2022","Nov 13, 2022"
15872,HackSimBuild,ended,https://hacksimbuild.devpost.com/,Ended,"[{'id': 18, 'name': 'Design'}, {'id': 13, 'name': 'Social Good'}]",21,False,IBPSA-USA,"Sep 16, 2022","Sep 17, 2022"
16137,SOCollab Pilot Projects,ended,https://socollab-pilot-projects.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 11, 'name': 'Productivity'}]",21,False,NUS Students' Computing Club,"Aug 31, 2022","Sep 02, 2022"
15854,HackRx2022,ended,https://hackrx2022.devpost.com/,Ended,"[{'id': 16, 'name': 'Health'}, {'id': 17, 'name': 'Low/No Code'}, {'id': 11, 'name': 'Productivity'}]",21,False,Technology in Pharmacy Network,"Jul 15, 2022","Jul 17, 2022"
15200,HackSpartan 2022,ended,https://hackspartan-2022.devpost.com/,Ended,"[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 13, 'name': 'Social Good'}]",21,False,Sparta High School,"Apr 09, 2022","Apr 10, 2022"
